Name:;Daten Ger. INSTR 04.09.2020 11:09:41
Verantwortlich:;Messlaptop
Kommentare:;
Datum der Datenerfassung:;04.09.2020 11:09:41
Messgerät:;34970A;Adresse:;ASRL8::INSTR;Module:;1;Steckplatz1:;34901A
Kanäle gesamt:;7
Kanal;Name;Funktion;Bereich;Auflösung;ErwEinstellungen;Skalieren;Verstärkung;Offset;Bezeichnung;Test;Niedrig;Hoch;Hardware-Alarm
101;Ref;Temp. 4-Draht-RTD;Keine;C;Temp 4-Wire RTD#1#0,016#Auto#0,001#C#0,00385 (DIN)#100;False;1;0;C;Aus;0;1;Alarm 1
102;P1_PT100_4L;4-Draht-Widerstand;Auto;5,5;Four-Wire Ohms#1#0,016#Auto##false;False;1;0;OHM;Aus;0;1;Alarm 1
103;P2_PT100_2L;2-Draht-Widerstand;Auto;5,5;Two-Wire Ohms#1#0,016#Auto#0,001#false;False;1;0;OHM;Aus;0;1;Alarm 1
104;P3_PT1000;2-Draht-Widerstand;Auto;5,5;Two-Wire Ohms#1#0,016#Auto#0,001#false;False;1;0;OHM;Aus;0;1;Alarm 1
105;KTY;2-Draht-Widerstand;Auto;5,5;Two-Wire Ohms#1#0,016#Auto#0,001#false;False;1;0;OHM;Aus;0;1;Alarm 1
106;NTC;2-Draht-Widerstand;Auto;5,5;Two-Wire Ohms#1#0,016#Auto#0,001#false;False;1;0;OHM;Aus;0;1;Alarm 1
107;TE;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;False;1;0;VDC;Aus;0;1;Alarm 1
Scan-Steuerung:;Aktion starten:;Sofort;Aktion stoppen::;Von Benutzer beendet
Scan;Zeit;101 <Ref> (C);Alarm 101;102 <P1_PT100_4L> (OHM);Alarm 102;103 <P2_PT100_2L> (OHM);Alarm 103;104 <P3_PT1000> (OHM);Alarm 104;105 <KTY> (OHM);Alarm 105;106 <NTC> (OHM);Alarm 106;107 <TE> (VDC);Alarm 107
147;04.09.2020 11:12:07;-0,371;0;108,82515;0;109,47714;0;1090,7295;0;1940,8374;0;1962,2119;0;-0,000117341;0
148;04.09.2020 11:12:08;-0,337;0;108,82621;0;109,47927;0;1090,7274;0;1940,8268;0;1962,2439;0;-0,000117978;0
149;04.09.2020 11:12:09;-0,309;0;108,82515;0;109,48033;0;1090,7253;0;1940,8268;0;1962,2971;0;-0,000117447;0
150;04.09.2020 11:12:10;-0,277;0;108,82621;0;109,4782;0;1090,7242;0;1940,8161;0;1962,3398;0;-0,000117234;0
151;04.09.2020 11:12:11;-0,25;0;108,82515;0;109,4782;0;1090,7178;0;1940,7948;0;1962,393;0;-0,000117978;0
152;04.09.2020 11:12:12;-0,223;0;108,82515;0;109,4782;0;1090,7178;0;1940,7842;0;1962,4357;0;-0,000117341;0
153;04.09.2020 11:12:13;-0,197;0;108,82515;0;109,4782;0;1090,7136;0;1940,7842;0;1962,4996;0;-0,000117447;0
154;04.09.2020 11:12:14;-0,169;0;108,82515;0;109,4782;0;1090,7114;0;1940,7629;0;1962,5529;0;-0,000117765;0
155;04.09.2020 11:12:15;-0,144;0;108,82515;0;109,4782;0;1090,7072;0;1940,7735;0;1962,6168;0;-0,000118296;0
156;04.09.2020 11:12:16;-0,12;0;108,82621;0;109,4782;0;1090,704;0;1940,7522;0;1962,6488;0;-0,000118721;0
157;04.09.2020 11:12:17;-0,095;0;108,82515;0;109,47714;0;1090,7029;0;1940,7522;0;1962,7234;0;-0,000117872;0
158;04.09.2020 11:12:18;-0,071;0;108,82515;0;109,47714;0;1090,7008;0;1940,7629;0;1962,7766;0;-0,000117553;0
159;04.09.2020 11:12:19;-0,048;0;108,82621;0;109,4782;0;1090,6997;0;1940,7629;0;1962,8299;0;-0,000117978;0
160;04.09.2020 11:12:20;-0,029;0;108,82515;0;109,4782;0;1090,6986;0;1940,7735;0;1962,8832;0;-0,000118721;0
161;04.09.2020 11:12:21;-0,005;0;108,82621;0;109,4782;0;1090,6976;0;1940,7735;0;1962,9258;0;-0,000118615;0
162;04.09.2020 11:12:22;0,015;0;108,82621;0;109,4782;0;1090,6933;0;1940,7629;0;1963,0004;0;-0,00011904;0
163;04.09.2020 11:12:23;0,032;0;108,82515;0;109,47927;0;1090,6933;0;1940,7629;0;1963,043;0;-0,000117659;0
164;04.09.2020 11:12:24;0,053;0;108,82621;0;109,4782;0;1090,6891;0;1940,7629;0;1963,1176;0;-0,000117978;0
165;04.09.2020 11:12:25;0,075;0;108,82515;0;109,4782;0;1090,6891;0;1940,7735;0;1963,1602;0;-0,000118615;0
166;04.09.2020 11:12:26;0,089;0;108,82621;0;109,47607;0;1090,6869;0;1940,7629;0;1963,2135;0;-0,00011819;0
167;04.09.2020 11:12:27;0,106;0;108,82515;0;109,47607;0;1090,6848;0;1940,7629;0;1963,2561;0;-0,000118296;0
168;04.09.2020 11:12:28;0,127;0;108,82515;0;109,47927;0;1090,6827;0;1940,7416;0;1963,2987;0;-0,000118403;0
169;04.09.2020 11:12:29;0,142;0;108,82621;0;109,4782;0;1090,6816;0;1940,7522;0;1963,3414;0;-0,000118084;0
170;04.09.2020 11:12:30;0,159;0;108,82621;0;109,47927;0;1090,6795;0;1940,7522;0;1963,3627;0;-0,000118827;0
171;04.09.2020 11:12:31;0,173;0;108,82515;0;109,4782;0;1090,6773;0;1940,7416;0;1963,4053;0;-0,000119358;0
172;04.09.2020 11:12:32;0,19;0;108,82515;0;109,47714;0;1090,6773;0;1940,7416;0;1963,4373;0;-0,000118509;0
173;04.09.2020 11:12:33;0,203;0;108,82621;0;109,47927;0;1090,6731;0;1940,7096;0;1963,5012;0;-0,000119146;0
174;04.09.2020 11:12:34;0,217;0;108,82621;0;109,4782;0;1090,672;0;1940,7096;0;1963,5225;0;-0,000119358;0
175;04.09.2020 11:12:35;0,232;0;108,82515;0;109,4782;0;1090,6699;0;1940,7096;0;1963,6077;0;-0,000118933;0
176;04.09.2020 11:12:36;0,246;0;108,82621;0;109,47714;0;1090,6667;0;1940,6776;0;1963,6397;0;-0,000118615;0
177;04.09.2020 11:12:37;0,26;0;108,82621;0;109,4782;0;1090,6646;0;1940,6989;0;1963,725;0;-0,000118721;0
178;04.09.2020 11:12:38;0,27;0;108,82621;0;109,48033;0;1090,6635;0;1940,6776;0;1963,7676;0;-0,000118403;0
179;04.09.2020 11:12:39;0,28;0;108,82728;0;109,47927;0;1090,6592;0;1940,6776;0;1963,8102;0;-0,000119464;0
180;04.09.2020 11:12:40;0,293;0;108,82621;0;109,47607;0;1090,6571;0;1940,6563;0;1963,8741;0;-0,000118827;0
181;04.09.2020 11:12:41;0,307;0;108,82408;0;109,47927;0;1090,655;0;1940,6563;0;1963,9594;0;-0,000119252;0
182;04.09.2020 11:12:42;0,318;0;108,82515;0;109,4782;0;1090,6518;0;1940,635;0;1964,0446;0;-0,000118933;0
183;04.09.2020 11:12:43;0,328;0;108,82621;0;109,47714;0;1090,6475;0;1940,6243;0;1964,1192;0;-0,000119571;0
184;04.09.2020 11:12:44;0,338;0;108,82728;0;109,4782;0;1090,6454;0;1940,5817;0;1964,2044;0;-0,000119464;0
185;04.09.2020 11:12:45;0,349;0;108,82302;0;109,4782;0;1090,6422;0;1940,5924;0;1964,279;0;-0,000119783;0
186;04.09.2020 11:12:46;0,358;0;108,82408;0;109,47714;0;1090,6401;0;1940,5711;0;1964,3643;0;-0,000119146;0
187;04.09.2020 11:12:47;0,368;0;108,82408;0;109,47501;0;1090,6358;0;1940,5711;0;1964,3962;0;-0,000119358;0
188;04.09.2020 11:12:48;0,378;0;108,82302;0;109,47714;0;1090,6347;0;1940,5711;0;1964,4602;0;-0,000119571;0
189;04.09.2020 11:12:49;0,386;0;108,82408;0;109,47501;0;1090,6326;0;1940,5924;0;1964,4921;0;-0,000119889;0
190;04.09.2020 11:12:50;0,396;0;108,82302;0;109,47607;0;1090,6326;0;1940,5711;0;1964,4921;0;-0,000119571;0
191;04.09.2020 11:12:51;0,404;0;108,82408;0;109,47714;0;1090,6326;0;1940,5711;0;1964,4815;0;-0,000119464;0
192;04.09.2020 11:12:52;0,409;0;108,82515;0;109,47607;0;1090,6347;0;1940,5604;0;1964,4602;0;-0,000119358;0
193;04.09.2020 11:12:53;0,42;0;108,82302;0;109,47501;0;1090,6358;0;1940,5604;0;1964,4282;0;-0,000119889;0
194;04.09.2020 11:12:54;0,428;0;108,82515;0;109,47607;0;1090,639;0;1940,5711;0;1964,3856;0;-0,000119571;0
195;04.09.2020 11:12:55;0,434;0;108,82515;0;109,47607;0;1090,6422;0;1940,5924;0;1964,3536;0;-0,000119995;0
196;04.09.2020 11:12:56;0,443;0;108,82515;0;109,47607;0;1090,6443;0;1940,5924;0;1964,2897;0;-0,000120208;0
197;04.09.2020 11:12:57;0,449;0;108,82621;0;109,47714;0;1090,6475;0;1940,5924;0;1964,2258;0;-0,000120314;0
198;04.09.2020 11:12:58;0,456;0;108,82515;0;109,47714;0;1090,6486;0;1940,5817;0;1964,1831;0;-0,00011904;0
199;04.09.2020 11:12:59;0,463;0;108,82515;0;109,47607;0;1090,6518;0;1940,603;0;1964,1512;0;-0,000120314;0
200;04.09.2020 11:13:00;0,47;0;108,82408;0;109,47501;0;1090,6539;0;1940,6243;0;1964,1085;0;-0,000120314;0
201;04.09.2020 11:13:01;0,475;0;108,82515;0;109,47607;0;1090,6571;0;1940,6137;0;1964,0872;0;-0,000119464;0
202;04.09.2020 11:13:02;0,481;0;108,82728;0;109,47714;0;1090,6571;0;1940,6243;0;1964,0766;0;-0,000120102;0
203;04.09.2020 11:13:03;0,489;0;108,82621;0;109,47927;0;1090,656;0;1940,6137;0;1964,0659;0;-0,000119677;0
204;04.09.2020 11:13:04;0,494;0;108,82621;0;109,47714;0;1090,6571;0;1940,6243;0;1964,0872;0;-0,000120102;0
205;04.09.2020 11:13:05;0,499;0;108,82621;0;109,47927;0;1090,6571;0;1940,6137;0;1964,0872;0;-0,000119571;0
206;04.09.2020 11:13:06;0,503;0;108,82515;0;109,4782;0;1090,6582;0;1940,635;0;1964,0979;0;-0,000119677;0
207;04.09.2020 11:13:07;0,506;0;108,82515;0;109,48033;0;1090,6582;0;1940,6243;0;1964,0979;0;-0,000120102;0
208;04.09.2020 11:13:08;0,513;0;108,82515;0;109,47927;0;1090,6582;0;1940,6137;0;1964,1192;0;-0,000120314;0
209;04.09.2020 11:13:09;0,519;0;108,82621;0;109,47714;0;1090,6571;0;1940,603;0;1964,1618;0;-0,000120633;0
210;04.09.2020 11:13:10;0,526;0;108,82728;0;109,4782;0;1090,655;0;1940,603;0;1964,1618;0;-0,000119995;0
211;04.09.2020 11:13:11;0,529;0;108,82728;0;109,47927;0;1090,655;0;1940,5817;0;1964,2151;0;-0,000119889;0
212;04.09.2020 11:13:12;0,532;0;108,82621;0;109,4782;0;1090,656;0;1940,5817;0;1964,2151;0;-0,000119995;0
213;04.09.2020 11:13:13;0,539;0;108,82515;0;109,4782;0;1090,6528;0;1940,5924;0;1964,2364;0;-0,000121057;0
214;04.09.2020 11:13:14;0,542;0;108,82728;0;109,47927;0;1090,6539;0;1940,5711;0;1964,279;0;-0,000119889;0
215;04.09.2020 11:13:15;0,544;0;108,82621;0;109,4782;0;1090,6518;0;1940,5711;0;1964,279;0;-0,000119995;0
216;04.09.2020 11:13:16;0,547;0;108,82621;0;109,47607;0;1090,6475;0;1940,5604;0;1964,3003;0;-0,000119889;0
217;04.09.2020 11:13:17;0,552;0;108,82728;0;109,4782;0;1090,6486;0;1940,5498;0;1964,3003;0;-0,000120526;0
218;04.09.2020 11:13:18;0,557;0;108,82515;0;109,47714;0;1090,6496;0;1940,5604;0;1964,311;0;-0,000119783;0
219;04.09.2020 11:13:19;0,559;0;108,82621;0;109,47714;0;1090,6496;0;1940,5604;0;1964,311;0;-0,000121163;0
220;04.09.2020 11:13:20;0,564;0;108,82621;0;109,47927;0;1090,6507;0;1940,5604;0;1964,3003;0;-0,000120739;0
221;04.09.2020 11:13:21;0,567;0;108,82728;0;109,47927;0;1090,6496;0;1940,5711;0;1964,2897;0;-0,000120633;0
222;04.09.2020 11:13:22;0,572;0;108,82621;0;109,4782;0;1090,6496;0;1940,5604;0;1964,3003;0;-0,000120102;0
223;04.09.2020 11:13:23;0,574;0;108,82621;0;109,4782;0;1090,6475;0;1940,5498;0;1964,2897;0;-0,00012042;0
224;04.09.2020 11:13:24;0,578;0;108,82621;0;109,4782;0;1090,6475;0;1940,5604;0;1964,279;0;-0,000120951;0
225;04.09.2020 11:13:25;0,578;0;108,82408;0;109,4782;0;1090,6475;0;1940,5498;0;1964,279;0;-0,000120951;0
226;04.09.2020 11:13:26;0,582;0;108,82621;0;109,4782;0;1090,6464;0;1940,5498;0;1964,343;0;-0,000120314;0
227;04.09.2020 11:13:27;0,585;0;108,82408;0;109,4782;0;1090,6454;0;1940,5391;0;1964,3749;0;-0,00012042;0
228;04.09.2020 11:13:28;0,587;0;108,82621;0;109,4782;0;1090,6464;0;1940,5498;0;1964,4175;0;-0,000121057;0
229;04.09.2020 11:13:29;0,592;0;108,82728;0;109,47714;0;1090,6464;0;1940,5604;0;1964,4069;0;-0,000121588;0
230;04.09.2020 11:13:30;0,594;0;108,82728;0;109,4782;0;1090,6432;0;1940,5604;0;1964,4602;0;-0,00012127;0
231;04.09.2020 11:13:31;0,595;0;108,82621;0;109,47714;0;1090,6454;0;1940,5498;0;1964,4815;0;-0,000121163;0
232;04.09.2020 11:13:32;0,599;0;108,82621;0;109,47714;0;1090,6432;0;1940,5498;0;1964,5134;0;-0,00012127;0
233;04.09.2020 11:13:33;0,6;0;108,82621;0;109,47927;0;1090,6422;0;1940,5391;0;1964,5454;0;-0,000121801;0
234;04.09.2020 11:13:34;0,601;0;108,82834;0;109,47927;0;1090,6422;0;1940,5498;0;1964,5774;0;-0,000120314;0
235;04.09.2020 11:13:35;0,603;0;108,82728;0;109,47927;0;1090,6401;0;1940,5284;0;1964,6413;0;-0,000121163;0
236;04.09.2020 11:13:36;0,608;0;108,82515;0;109,4782;0;1090,6401;0;1940,5284;0;1964,6626;0;-0,000121801;0
237;04.09.2020 11:13:37;0,608;0;108,82515;0;109,47714;0;1090,639;0;1940,5284;0;1964,7159;0;-0,000120633;0
238;04.09.2020 11:13:38;0,61;0;108,82621;0;109,47714;0;1090,6369;0;1940,5284;0;1964,7585;0;-0,000121163;0
239;04.09.2020 11:13:39;0,611;0;108,82515;0;109,47607;0;1090,6347;0;1940,5391;0;1964,8011;0;-0,000121588;0
240;04.09.2020 11:13:40;0,614;0;108,82515;0;109,47714;0;1090,6337;0;1940,5284;0;1964,8438;0;-0,000121482;0
241;04.09.2020 11:13:41;0,615;0;108,82621;0;109,4782;0;1090,6305;0;1940,5178;0;1964,8651;0;-0,000121376;0
242;04.09.2020 11:13:42;0,617;0;108,82515;0;109,47714;0;1090,6294;0;1940,5178;0;1964,8864;0;-0,000121907;0
243;04.09.2020 11:13:43;0,62;0;108,82515;0;109,47714;0;1090,6262;0;1940,4965;0;1964,929;0;-0,000121482;0
244;04.09.2020 11:13:44;0,62;0;108,82195;0;109,47714;0;1090,6262;0;1940,4965;0;1964,929;0;-0,000120951;0
245;04.09.2020 11:13:45;0,622;0;108,82515;0;109,47714;0;1090,6241;0;1940,4858;0;1964,9503;0;-0,000121801;0
246;04.09.2020 11:13:46;0,625;0;108,82302;0;109,47714;0;1090,6219;0;1940,4965;0;1964,9716;0;-0,000122119;0
247;04.09.2020 11:13:47;0,626;0;108,82621;0;109,47607;0;1090,6219;0;1940,4645;0;1964,961;0;-0,000122119;0
248;04.09.2020 11:13:48;0,626;0;108,82302;0;109,4782;0;1090,6198;0;1940,4858;0;1964,9929;0;-0,000122756;0
249;04.09.2020 11:13:49;0,629;0;108,82621;0;109,47607;0;1090,6198;0;1940,4645;0;1964,9929;0;-0,000121376;0
250;04.09.2020 11:13:50;0,631;0;108,82408;0;109,47607;0;1090,6166;0;1940,4539;0;1965,0142;0;-0,000122332;0
251;04.09.2020 11:13:51;0,63;0;108,82408;0;109,47714;0;1090,6145;0;1940,4539;0;1965,0782;0;-0,000122225;0
252;04.09.2020 11:13:52;0,633;0;108,82515;0;109,47607;0;1090,6113;0;1940,4539;0;1965,1101;0;-0,000122332;0
253;04.09.2020 11:13:53;0,635;0;108,82515;0;109,47714;0;1090,6092;0;1940,4539;0;1965,1208;0;-0,00012265;0
254;04.09.2020 11:13:54;0,632;0;108,82408;0;109,47394;0;1090,6081;0;1940,4432;0;1965,1101;0;-0,000121907;0
255;04.09.2020 11:13:55;0,634;0;108,82408;0;109,47607;0;1090,6092;0;1940,4539;0;1965,1421;0;-0,000121694;0
256;04.09.2020 11:13:56;0,638;0;108,82621;0;109,47607;0;1090,6092;0;1940,4432;0;1965,1421;0;-0,000122544;0
257;04.09.2020 11:13:57;0,638;0;108,82621;0;109,47607;0;1090,6049;0;1940,4432;0;1965,1634;0;-0,000123181;0
258;04.09.2020 11:13:58;0,638;0;108,82515;0;109,47607;0;1090,6049;0;1940,4219;0;1965,1954;0;-0,000122438;0
259;04.09.2020 11:13:59;0,64;0;108,82408;0;109,47607;0;1090,6038;0;1940,4112;0;1965,2487;0;-0,000122544;0
260;04.09.2020 11:14:00;0,642;0;108,82515;0;109,47607;0;1090,6006;0;1940,4006;0;1965,3126;0;-0,000122756;0
261;04.09.2020 11:14:01;0,64;0;108,82515;0;109,47714;0;1090,5964;0;1940,4006;0;1965,3659;0;-0,000122863;0
262;04.09.2020 11:14:02;0,643;0;108,82408;0;109,47607;0;1090,5985;0;1940,4006;0;1965,4191;0;-0,00012265;0
263;04.09.2020 11:14:03;0,643;0;108,82515;0;109,47607;0;1090,5985;0;1940,4006;0;1965,4405;0;-0,000122969;0
264;04.09.2020 11:14:04;0,645;0;108,82515;0;109,47714;0;1090,5953;0;1940,3899;0;1965,4937;0;-0,000122756;0
265;04.09.2020 11:14:05;0,646;0;108,82408;0;109,4782;0;1090,5953;0;1940,4112;0;1965,515;0;-0,000122969;0
266;04.09.2020 11:14:06;0,646;0;108,82515;0;109,47607;0;1090,5942;0;1940,4112;0;1965,547;0;-0,000121907;0
267;04.09.2020 11:14:07;0,646;0;108,82515;0;109,47607;0;1090,5932;0;1940,4112;0;1965,5577;0;-0,000122969;0
268;04.09.2020 11:14:08;0,648;0;108,82302;0;109,4782;0;1090,5953;0;1940,4325;0;1965,5577;0;-0,000123712;0
269;04.09.2020 11:14:09;0,648;0;108,82515;0;109,47714;0;1090,5974;0;1940,4219;0;1965,547;0;-0,000123924;0
270;04.09.2020 11:14:10;0,65;0;108,82408;0;109,47714;0;1090,5974;0;1940,4539;0;1965,5363;0;-0,000122756;0
271;04.09.2020 11:14:11;0,649;0;108,82302;0;109,47927;0;1090,5996;0;1940,4432;0;1965,515;0;-0,000122756;0
272;04.09.2020 11:14:12;0,651;0;108,82515;0;109,4782;0;1090,6038;0;1940,4752;0;1965,4618;0;-0,0001235;0
273;04.09.2020 11:14:13;0,651;0;108,82515;0;109,47714;0;1090,6049;0;1940,4965;0;1965,4191;0;-0,000123181;0
274;04.09.2020 11:14:14;0,652;0;108,82408;0;109,48033;0;1090,6102;0;1940,5071;0;1965,3232;0;-0,000123181;0
275;04.09.2020 11:14:15;0,653;0;108,82515;0;109,47927;0;1090,6134;0;1940,5284;0;1965,3019;0;-0,000123393;0
276;04.09.2020 11:14:16;0,652;0;108,82728;0;109,47927;0;1090,6156;0;1940,5284;0;1965,2273;0;-0,000123181;0
277;04.09.2020 11:14:17;0,654;0;108,82621;0;109,47927;0;1090,6156;0;1940,5391;0;1965,2273;0;-0,000123818;0
278;04.09.2020 11:14:18;0,655;0;108,82728;0;109,48033;0;1090,6177;0;1940,5391;0;1965,206;0;-0,000123393;0
279;04.09.2020 11:14:19;0,654;0;108,82515;0;109,48033;0;1090,6187;0;1940,5711;0;1965,1847;0;-0,000123181;0
280;04.09.2020 11:14:20;0,654;0;108,82515;0;109,48033;0;1090,6177;0;1940,5498;0;1965,1741;0;-0,000123393;0
281;04.09.2020 11:14:21;0,657;0;108,82728;0;109,47927;0;1090,6187;0;1940,5711;0;1965,1847;0;-0,000123287;0
282;04.09.2020 11:14:22;0,656;0;108,82515;0;109,48247;0;1090,6177;0;1940,5817;0;1965,1741;0;-0,000122756;0
283;04.09.2020 11:14:23;0,654;0;108,82621;0;109,48033;0;1090,6166;0;1940,5924;0;1965,1847;0;-0,0001235;0
284;04.09.2020 11:14:24;0,658;0;108,82728;0;109,4814;0;1090,6187;0;1940,5817;0;1965,206;0;-0,000123924;0
285;04.09.2020 11:14:25;0,656;0;108,82515;0;109,48247;0;1090,6187;0;1940,603;0;1965,206;0;-0,000123075;0
286;04.09.2020 11:14:26;0,658;0;108,82621;0;109,4814;0;1090,6177;0;1940,5924;0;1965,206;0;-0,0001235;0
287;04.09.2020 11:14:27;0,66;0;108,82621;0;109,48033;0;1090,6177;0;1940,5711;0;1965,2273;0;-0,000123818;0
288;04.09.2020 11:14:28;0,658;0;108,82515;0;109,48247;0;1090,6198;0;1940,5711;0;1965,2487;0;-0,000123606;0
289;04.09.2020 11:14:29;0,657;0;108,82941;0;109,48033;0;1090,6166;0;1940,5711;0;1965,2593;0;-0,000122969;0
290;04.09.2020 11:14:30;0,66;0;108,82621;0;109,48247;0;1090,6177;0;1940,5604;0;1965,27;0;-0,000124349;0
291;04.09.2020 11:14:31;0,66;0;108,82515;0;109,48033;0;1090,6166;0;1940,5817;0;1965,2806;0;-0,000123712;0
292;04.09.2020 11:14:32;0,658;0;108,82621;0;109,48033;0;1090,6166;0;1940,5711;0;1965,3126;0;-0,000123181;0
293;04.09.2020 11:14:33;0,661;0;108,82728;0;109,47927;0;1090,6166;0;1940,5711;0;1965,3232;0;-0,000122969;0
294;04.09.2020 11:14:34;0,662;0;108,82621;0;109,47927;0;1090,6177;0;1940,5604;0;1965,3232;0;-0,000123393;0
295;04.09.2020 11:14:35;0,66;0;108,82728;0;109,48033;0;1090,6177;0;1940,5817;0;1965,3232;0;-0,000123393;0
296;04.09.2020 11:14:36;0,662;0;108,82728;0;109,48247;0;1090,6187;0;1940,5604;0;1965,3019;0;-0,000123712;0
297;04.09.2020 11:14:37;0,661;0;108,82834;0;109,48353;0;1090,6187;0;1940,5924;0;1965,27;0;-0,000123924;0
298;04.09.2020 11:14:38;0,662;0;108,82621;0;109,48247;0;1090,6209;0;1940,603;0;1965,238;0;-0,000123181;0
299;04.09.2020 11:14:39;0,663;0;108,82728;0;109,48247;0;1090,6219;0;1940,5817;0;1965,206;0;-0,000123606;0
300;04.09.2020 11:14:40;0,662;0;108,82941;0;109,48247;0;1090,623;0;1940,5924;0;1965,1528;0;-0,000123818;0
301;04.09.2020 11:14:41;0,663;0;108,82728;0;109,4814;0;1090,6241;0;1940,5924;0;1965,1528;0;-0,000123606;0
302;04.09.2020 11:14:42;0,665;0;108,82834;0;109,48247;0;1090,6262;0;1940,6137;0;1965,1101;0;-0,000124243;0
303;04.09.2020 11:14:43;0,663;0;108,82834;0;109,4814;0;1090,6273;0;1940,6137;0;1965,0995;0;-0,000124137;0
304;04.09.2020 11:14:44;0,665;0;108,82941;0;109,48033;0;1090,6262;0;1940,6243;0;1965,0675;0;-0,000124137;0
305;04.09.2020 11:14:45;0,665;0;108,82728;0;109,48353;0;1090,6305;0;1940,6243;0;1965,0675;0;-0,000124137;0
306;04.09.2020 11:14:46;0,663;0;108,82834;0;109,48247;0;1090,6326;0;1940,635;0;1965,0036;0;-0,000124562;0
307;04.09.2020 11:14:47;0,664;0;108,82941;0;109,48353;0;1090,6347;0;1940,6563;0;1964,9397;0;-0,000124243;0
308;04.09.2020 11:14:48;0,664;0;108,82834;0;109,4846;0;1090,639;0;1940,667;0;1964,8864;0;-0,000123075;0
309;04.09.2020 11:14:49;0,665;0;108,83047;0;109,48247;0;1090,6411;0;1940,6883;0;1964,7798;0;-0,000124562;0
310;04.09.2020 11:14:50;0,667;0;108,82728;0;109,48353;0;1090,6443;0;1940,7202;0;1964,7265;0;-0,0001235;0
311;04.09.2020 11:14:51;0,664;0;108,82834;0;109,4846;0;1090,6464;0;1940,7096;0;1964,6626;0;-0,000123606;0
312;04.09.2020 11:14:52;0,666;0;108,82834;0;109,4846;0;1090,6496;0;1940,7309;0;1964,62;0;-0,000124137;0
313;04.09.2020 11:14:53;0,668;0;108,82941;0;109,4846;0;1090,6507;0;1940,7309;0;1964,5561;0;-0,000124137;0
314;04.09.2020 11:14:54;0,666;0;108,82834;0;109,4846;0;1090,6528;0;1940,7416;0;1964,5241;0;-0,000124243;0
315;04.09.2020 11:14:55;0,667;0;108,82941;0;109,4846;0;1090,6528;0;1940,7309;0;1964,4921;0;-0,000123712;0
316;04.09.2020 11:14:56;0,667;0;108,82834;0;109,4846;0;1090,6528;0;1940,7416;0;1964,4282;0;-0,000124668;0
317;04.09.2020 11:14:57;0,665;0;108,82834;0;109,48566;0;1090,655;0;1940,7522;0;1964,3962;0;-0,000124562;0
318;04.09.2020 11:14:58;0,666;0;108,82941;0;109,48566;0;1090,6582;0;1940,7416;0;1964,3216;0;-0,00012488;0
319;04.09.2020 11:14:59;0,665;0;108,82941;0;109,4846;0;1090,6592;0;1940,7309;0;1964,279;0;-0,000124562;0
320;04.09.2020 11:15:00;0,667;0;108,82834;0;109,48353;0;1090,6646;0;1940,7416;0;1964,2151;0;-0,000124986;0
321;04.09.2020 11:15:01;0,667;0;108,83047;0;109,48566;0;1090,6667;0;1940,7416;0;1964,1618;0;-0,000123606;0
322;04.09.2020 11:15:02;0,665;0;108,82941;0;109,48566;0;1090,6699;0;1940,7629;0;1964,1085;0;-0,0001235;0
323;04.09.2020 11:15:03;0,667;0;108,82941;0;109,48353;0;1090,6709;0;1940,7629;0;1964,0233;0;-0,000124668;0
324;04.09.2020 11:15:04;0,667;0;108,82941;0;109,48353;0;1090,6763;0;1940,7735;0;1963,9594;0;-0,000124349;0
325;04.09.2020 11:15:05;0,667;0;108,82941;0;109,48353;0;1090,6805;0;1940,7842;0;1963,8741;0;-0,000123924;0
326;04.09.2020 11:15:06;0,668;0;108,83047;0;109,48353;0;1090,6827;0;1940,7948;0;1963,7995;0;-0,000124986;0
327;04.09.2020 11:15:07;0,666;0;108,83047;0;109,4846;0;1090,6869;0;1940,8161;0;1963,693;0;-0,000124137;0
328;04.09.2020 11:15:08;0,667;0;108,83154;0;109,48566;0;1090,6933;0;1940,8481;0;1963,6077;0;-0,000124986;0
329;04.09.2020 11:15:09;0,668;0;108,82941;0;109,48673;0;1090,6965;0;1940,8694;0;1963,5225;0;-0,000124668;0
330;04.09.2020 11:15:10;0,669;0;108,83154;0;109,48673;0;1090,6976;0;1940,8801;0;1963,4479;0;-0,000124243;0
331;04.09.2020 11:15:11;0,67;0;108,83154;0;109,48673;0;1090,7018;0;1940,9014;0;1963,384;0;-0,000123924;0
332;04.09.2020 11:15:12;0,669;0;108,8326;0;109,48779;0;1090,705;0;1940,9227;0;1963,3094;0;-0,000124455;0
333;04.09.2020 11:15:13;0,669;0;108,83047;0;109,48673;0;1090,7082;0;1940,9227;0;1963,2348;0;-0,000124562;0
334;04.09.2020 11:15:14;0,668;0;108,8326;0;109,48779;0;1090,7125;0;1940,944;0;1963,1389;0;-0,000124668;0
335;04.09.2020 11:15:15;0,67;0;108,83154;0;109,48673;0;1090,7168;0;1940,944;0;1963,0856;0;-0,000124031;0
336;04.09.2020 11:15:16;0,666;0;108,8326;0;109,48779;0;1090,7189;0;1940,976;0;1963,0111;0;-0,000124455;0
337;04.09.2020 11:15:17;0,669;0;108,8326;0;109,48886;0;1090,7253;0;1940,9973;0;1962,9045;0;-0,000124562;0
