Name:;Daten Ger. INSTR 04.09.2020 11:57:17
Verantwortlich:;Messlaptop
Kommentare:;
Datum der Datenerfassung:;04.09.2020 11:57:17
Messgerät:;34970A;Adresse:;ASRL8::INSTR;Module:;1;Steckplatz1:;34901A
Kanäle gesamt:;7
Kanal;Name;Funktion;Bereich;Auflösung;ErwEinstellungen;Skalieren;Verstärkung;Offset;Bezeichnung;Test;Niedrig;Hoch;Hardware-Alarm
101;Ref;Temp. 4-Draht-RTD;Keine;C;Temp 4-Wire RTD#1#0,016#Auto#0,001#C#0,00385 (DIN)#100;False;1;0;C;Aus;0;1;Alarm 1
102;P1_PT100_4L;4-Draht-Widerstand;Auto;5,5;Four-Wire Ohms#1#0,016#Auto##false;False;1;0;OHM;Aus;0;1;Alarm 1
103;P2_PT100_2L;2-Draht-Widerstand;Auto;5,5;Two-Wire Ohms#1#0,016#Auto#0,001#false;False;1;0;OHM;Aus;0;1;Alarm 1
104;P3_PT1000;2-Draht-Widerstand;Auto;5,5;Two-Wire Ohms#1#0,016#Auto#0,001#false;False;1;0;OHM;Aus;0;1;Alarm 1
105;KTY;2-Draht-Widerstand;Auto;5,5;Two-Wire Ohms#1#0,016#Auto#0,001#false;False;1;0;OHM;Aus;0;1;Alarm 1
106;NTC;2-Draht-Widerstand;Auto;5,5;Two-Wire Ohms#1#0,016#Auto#0,001#false;False;1;0;OHM;Aus;0;1;Alarm 1
107;TE;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;False;1;0;VDC;Aus;0;1;Alarm 1
Scan-Steuerung:;Aktion starten:;Sofort;Aktion stoppen::;Von Benutzer beendet
Scan;Zeit;101 <Ref> (C);Alarm 101;102 <P1_PT100_4L> (OHM);Alarm 102;103 <P2_PT100_2L> (OHM);Alarm 103;104 <P3_PT1000> (OHM);Alarm 104;105 <KTY> (OHM);Alarm 105;106 <NTC> (OHM);Alarm 106;107 <TE> (VDC);Alarm 107
40;04.09.2020 11:57:56;45,021;0;116,53999;0;117,92214;0;1172,5844;0;2270,299;0;926,7374;0;0,00061941;0
41;04.09.2020 11:57:57;45,196;0;116,59294;0;117,99458;0;1173,2226;0;2272,7603;0;922,17877;0;0,000625144;0
42;04.09.2020 11:57:58;45,369;0;116,64654;0;118,06383;0;1173,8671;0;2275,2643;0;917,57115;0;0,000630772;0
43;04.09.2020 11:57:59;45,545;0;116,7013;0;118,13628;0;1174,5191;0;2277,7896;0;912,90494;0;0,000635551;0
44;04.09.2020 11:58:00;45,725;0;116,75649;0;118,20765;0;1175,1775;0;2280,3682;0;908,2078;0;0,000642028;0
45;04.09.2020 11:58:01;45,907;0;116,81349;0;118,28116;0;1175,8412;0;2282,9468;0;903,45956;0;0,000647444;0
46;04.09.2020 11:58:02;46,09;0;116,8707;0;118,35467;0;1176,5113;0;2285,6213;0;898,67507;0;0,000653391;0
47;04.09.2020 11:58:03;46,276;0;116,92876;0;118,42711;0;1177,1835;0;2288,3064;0;893,85545;0;0,000659125;0
48;04.09.2020 11:58:04;46,469;0;116,98789;0;118,50169;0;1177,8632;0;2291,0235;0;889,00385;0;0,000664435;0
49;04.09.2020 11:58:05;46,659;0;117,04797;0;118,5752;0;1178,5461;0;2293,7619;0;884,12989;0;0,000672293;0
50;04.09.2020 11:58:06;46,853;0;117,10847;0;118,65297;0;1179,2311;0;2296,5322;0;879,21861;0;0,000678027;0
51;04.09.2020 11:58:07;47,049;0;117,1693;0;118,72648;0;1179,9215;0;2299,3452;0;874,28926;0;0,000684505;0
52;04.09.2020 11:58:08;47,247;0;117,23087;0;118,80318;0;1180,615;0;2302,1795;0;869,33432;0;0,000690982;0
53;04.09.2020 11:58:09;47,443;0;117,29404;0;118,87882;0;1181,3139;0;2305,0351;0;864,3581;0;0,000697672;0
54;04.09.2020 11:58:10;47,642;0;117,35688;0;118,95126;0;1182,0128;0;2307,9548;0;859,37439;0;0,000704681;0
55;04.09.2020 11:58:11;47,84;0;117,42069;0;119,02903;0;1182,7169;0;2310,8743;0;854,37473;0;0,000711689;0
56;04.09.2020 11:58:12;48,04;0;117,48513;0;119,10467;0;1183,4243;0;2313,8258;0;849,36973;0;0,000717742;0
57;04.09.2020 11:58:13;48,241;0;117,54957;0;119,18244;0;1184,1328;0;2316,788;0;844,35724;0;0,000724751;0
58;04.09.2020 11:58:14;48,442;0;117,61529;0;119,25595;0;1184,8444;0;2319,7821;0;839,34266;0;0,000731653;0
59;04.09.2020 11:58:15;48,644;0;117,68079;0;119,3284;0;1185,5614;0;2322,7976;0;834,31315;0;0,000739299;0
60;04.09.2020 11:58:16;48,848;0;117,74725;0;119,40617;0;1186,2742;0;2325,8663;0;829,31348;0;0,000745883;0
61;04.09.2020 11:58:17;49,052;0;117,81457;0;119,48181;0;1186,9954;0;2328,9137;0;824,29995;0;0,000752998;0
62;04.09.2020 11:58:18;49,257;0;117,88209;0;119,55532;0;1187,7156;0;2331,9931;0;819,29922;0;0,0007599;0
63;04.09.2020 11:58:19;49,461;0;117,94845;0;119,63415;0;1188,4411;0;2335,0831;0;814,30698;0;0,000767333;0
64;04.09.2020 11:58:20;49,67;0;118,01704;0;119,71086;0;1189,1708;0;2338,1944;0;809,32436;0;0,000775085;0
65;04.09.2020 11:58:21;49,876;0;118,08435;0;119,7865;0;1189,8974;0;2341,3271;0;804,35983;0;0,00078305;0
66;04.09.2020 11:58:22;50,084;0;118,15241;0;119,8632;0;1190,625;0;2344,4704;0;799,4113;0;0,000789952;0
67;04.09.2020 11:58:23;50,291;0;118,22142;0;119,94097;0;1191,3463;0;2347,635;0;794,47445;0;0,000797385;0
68;04.09.2020 11:58:24;50,502;0;118,29043;0;120,01768;0;1192,0654;0;2350,8103;0;789,56214;0;0,000804925;0
69;04.09.2020 11:58:25;50,708;0;118,35934;0;120,09331;0;1192,7845;0;2353,9962;0;784,66899;0;0,000812146;0
70;04.09.2020 11:58:26;50,918;0;118,42836;0;120,17215;0;1193,5025;0;2357,2034;0;779,79184;0;0,000820216;0
71;04.09.2020 11:58:27;51,124;0;118,49833;0;120,24992;0;1194,2248;0;2360,4213;0;774,94342;0;0,000828074;0
72;04.09.2020 11:58:28;51,335;0;118,56777;0;120,32663;0;1194,9429;0;2363,6392;0;770,11528;0;0,000835932;0
73;04.09.2020 11:58:29;51,542;0;118,6371;0;120,40546;0;1195,6652;0;2366,8571;0;765,31266;0;0,000844109;0
74;04.09.2020 11:58:30;51,78;0;118,7125;0;120,48962;0;1196,4514;0;2370,4053;0;760,10525;0;0,000852498;0
75;04.09.2020 11:58:31;51,974;0;118,77673;0;120,561;0;1197,1141;0;2373,3781;0;755,7629;0;0,000860038;0
76;04.09.2020 11:58:32;52,184;0;118,8467;0;120,63877;0;1197,8417;0;2376,6386;0;751,02743;0;0,000866409;0
77;04.09.2020 11:58:33;52,4;0;118,91816;0;120,71761;0;1198,5736;0;2379,9204;0;746,30156;0;0,000875329;0
78;04.09.2020 11:58:34;52,605;0;118,98706;0;120,79644;0;1199,3066;0;2383,2129;0;741,59909;0;0,000883187;0
79;04.09.2020 11:58:35;52,818;0;119,0582;0;120,87528;0;1200,1036;0;2386,8037;0;736,5078;0;0,000892001;0
80;04.09.2020 11:58:36;53,028;0;119,12945;0;120,95518;0;1200,8175;0;2389,8298;0;732,24213;0;0,000899222;0
81;04.09.2020 11:58:37;53,244;0;119,20102;0;121,03295;0;1201,542;0;2393,1649;0;727,59509;0;0,000907399;0
82;04.09.2020 11:58:38;53,458;0;119,27205;0;121,11285;0;1202,2986;0;2396,5107;0;722,97362;0;0,000916213;0
83;04.09.2020 11:58:39;53,668;0;119,34351;0;121,19275;0;1203,0338;0;2399,8884;0;718,34575;0;0,000923115;0
84;04.09.2020 11:58:40;53,878;0;119,41604;0;121,27372;0;1203,7903;0;2403,2448;0;713,7392;0;0,000931716;0
85;04.09.2020 11:58:41;54,094;0;119,48898;0;121,35255;0;1204,5575;0;2406,6225;0;709,14965;0;0,000938937;0
86;04.09.2020 11:58:42;54,305;0;119,56215;0;121,43245;0;1205,3353;0;2410,0215;0;704,57293;0;0,000948282;0
87;04.09.2020 11:58:43;54,518;0;119,63563;0;121,51555;0;1206,0812;0;2413,442;0;700,00363;0;0,00095614;0
88;04.09.2020 11:58:44;54,728;0;119,70943;0;121,59652;0;1206,859;0;2416,8943;0;695,44396;0;0,000964317;0
89;04.09.2020 11:58:45;54,941;0;119,78418;0;121,67535;0;1207,6368;0;2420,304;0;690,91516;0;0,000972069;0
90;04.09.2020 11:58:46;55,155;0;119,85883;0;121,75738;0;1208,404;0;2423,7669;0;686,38318;0;0,000981307;0
91;04.09.2020 11:58:47;55,373;0;119,93444;0;121,83728;0;1209,1819;0;2427,2192;0;681,88103;0;0,000988847;0
92;04.09.2020 11:58:48;55,578;0;120,01874;0;121,92677;0;1210,0343;0;2431,0125;0;676,9687;0;0,000997661;0
93;04.09.2020 11:58:49;55,791;0;120,08799;0;121,99922;0;1210,7375;0;2434,1984;0;672,91293;0;0,001005625;0
94;04.09.2020 11:58:50;56,002;0;120,16256;0;122,08018;0;1211,5154;0;2437,7147;0;668,45656;0;0,001014014;0
95;04.09.2020 11:58:51;56,212;0;120,2382;0;122,16328;0;1212,3039;0;2441,2203;0;664,01939;0;0,001022403;0
96;04.09.2020 11:58:52;56,425;0;120,31491;0;122,24318;0;1213,0817;0;2444,7578;0;659,60457;0;0,001031005;0
97;04.09.2020 11:58:53;56,633;0;120,39055;0;122,32095;0;1213,8702;0;2448,2847;0;655,21002;0;0,001038438;0
98;04.09.2020 11:58:54;56,849;0;120,46938;0;122,40298;0;1214,6267;0;2451,8329;0;650,83785;0;0,001047464;0
99;04.09.2020 11:58:55;57,057;0;120,54396;0;122,48395;0;1215,4365;0;2455,3811;0;646,49334;0;0,001055004;0
100;04.09.2020 11:58:56;57,273;0;120,62279;0;122,56492;0;1216,2143;0;2458,9506;0;642,17017;0;0,001064136;0
101;04.09.2020 11:58:57;57,489;0;120,70269;0;122,64588;0;1216,9815;0;2462,5201;0;637,8704;0;0,001071676;0
102;04.09.2020 11:58:58;57,699;0;120,77727;0;122,72578;0;1217,77;0;2466,0896;0;633,59624;0;0,001080489;0
103;04.09.2020 11:58:59;57,909;0;120,85504;0;122,80568;0;1218,5478;0;2469,6911;0;629,35403;0;0,00108856;0
104;04.09.2020 11:59:00;58,12;0;120,93281;0;122,88558;0;1219,3363;0;2473,2819;0;625,13097;0;0,001098117;0
105;04.09.2020 11:59:01;58,327;0;121,01164;0;122,96442;0;1220,1035;0;2476,8834;0;620,9431;0;0,001105869;0
106;04.09.2020 11:59:02;58,538;0;121,08941;0;123,04752;0;1220,8813;0;2480,4742;0;616,78079;0;0,001114046;0
107;04.09.2020 11:59:03;58,746;0;121,16825;0;123,12529;0;1221,6698;0;2484,0864;0;612,64831;0;0,001123178;0
108;04.09.2020 11:59:04;58,953;0;121,24602;0;123,20412;0;1222,4583;0;2487,7092;0;608,5446;0;0,001130718;0
109;04.09.2020 11:59:05;59,161;0;121,32379;0;123,28509;0;1223,2042;0;2491,3426;0;604,47069;0;0,001139;0
110;04.09.2020 11:59:06;59,367;0;121,40369;0;123,36286;0;1224,014;0;2494,9334;0;600,42557;0;0,001148451;0
111;04.09.2020 11:59:07;59,581;0;121,48039;0;123,44383;0;1224,7812;0;2498,5775;0;596,41239;0;0,001156734;0
112;04.09.2020 11:59:08;59,781;0;121,55816;0;123,52266;0;1225,527;0;2502,1897;0;592,428;0;0,001164592;0
113;04.09.2020 11:59:09;59,995;0;121,6402;0;123,60363;0;1226,3049;0;2505,8551;0;588,47237;0;0,001172769;0
114;04.09.2020 11:59:10;60,204;0;121,71477;0;123,6814;0;1227,072;0;2509,4992;0;584,55188;0;0,001182008;0
115;04.09.2020 11:59:11;60,412;0;121,79467;0;123,76023;0;1227,8392;0;2513,122;0;580,65485;0;0,001190821;0
116;04.09.2020 11:59:12;60,621;0;121,87031;0;123,83907;0;1228,6171;0;2516,7877;0;576,7919;0;0,001198892;0
117;04.09.2020 11:59:13;60,826;0;121,95128;0;123,9179;0;1229,3736;0;2520,4211;0;572,96409;0;0,001207175;0
118;04.09.2020 11:59:14;61,032;0;122,02905;0;123,99461;0;1230,1195;0;2524,0759;0;569,1672;0;0,001215033;0
119;04.09.2020 11:59:15;61,24;0;122,10682;0;124,07238;0;1230,8973;0;2527,7519;0;565,39584;0;0,001224484;0
120;04.09.2020 11:59:16;61,443;0;122,18352;0;124,15441;0;1231,6432;0;2531,4067;0;561,65968;0;0,001232236;0
121;04.09.2020 11:59:17;61,649;0;122,26236;0;124,23005;0;1232,4103;0;2535,0721;0;557,95441;0;0,001240306;0
122;04.09.2020 11:59:18;61,849;0;122,34226;0;124,30995;0;1233,1562;0;2538,7269;0;554,27575;0;0,00124912;0
123;04.09.2020 11:59:19;62,055;0;122,41896;0;124,38666;0;1233,9127;0;2542,3923;0;550,62907;0;0,001257403;0
124;04.09.2020 11:59:20;62,255;0;122,4978;0;124,46336;0;1234,6586;0;2546,0683;0;547,01116;0;0,001266004;0
125;04.09.2020 11:59:21;62,458;0;122,5745;0;124,54113;0;1235,3938;0;2549,7338;0;543,42303;0;0,0012745;0
126;04.09.2020 11:59:22;62,661;0;122,65227;0;124,61784;0;1236,1397;0;2553,3992;0;539,86371;0;0,001282889;0
127;04.09.2020 11:59:23;62,867;0;122,73218;0;124,69454;0;1236,8749;0;2557,0859;0;536,34061;0;0,00129149;0
128;04.09.2020 11:59:24;63,067;0;122,80781;0;124,77125;0;1237,6314;0;2560,7726;0;532,8356;0;0,001299773;0
129;04.09.2020 11:59:25;63,261;0;122,88772;0;124,84689;0;1238,3453;0;2564,438;0;529,37643;0;0,001307631;0
130;04.09.2020 11:59:26;63,464;0;122,96336;0;124,92679;0;1239,0912;0;2568,1354;0;525,93643;0;0,001315489;0
131;04.09.2020 11:59:27;63,67;0;123,04326;0;125,00136;0;1239,8584;0;2571,8008;0;522,5273;0;0,001324197;0
132;04.09.2020 11:59:28;63,868;0;123,11996;0;125,07913;0;1240,6042;0;2575,4556;0;519,14377;0;0,001332904;0
133;04.09.2020 11:59:29;64,07;0;123,19667;0;125,15371;0;1241,3075;0;2579,1529;0;515,79645;0;0,001341187;0
134;04.09.2020 11:59:30;64,271;0;123,27337;0;125,23148;0;1242,0533;0;2582,829;0;512,47148;0;0,001350001;0
135;04.09.2020 11:59:31;64,468;0;123,35221;0;125,30605;0;1242,7992;0;2586,5157;0;509,1753;0;0,001358709;0
136;04.09.2020 11:59:32;64,671;0;123,42785;0;125,38382;0;1243,5344;0;2590,1811;0;505,91428;0;0,001366567;0
137;04.09.2020 11:59:33;64,868;0;123,50562;0;125,45733;0;1244,2696;0;2593,8679;0;502,67774;0;0,001374956;0
138;04.09.2020 11:59:34;65,074;0;123,58445;0;125,53297;0;1244,9835;0;2597,5652;0;499,46785;0;0,00138292;0
139;04.09.2020 11:59:35;65,269;0;123,66009;0;125,60967;0;1245,7081;0;2601,22;0;496,28886;0;0,001391097;0
140;04.09.2020 11:59:36;65,463;0;123,73467;0;125,68318;0;1246,4433;0;2604,8641;0;493,14077;0;0,001399061;0
141;04.09.2020 11:59:37;65,666;0;123,81244;0;125,75882;0;1247,1679;0;2608,5295;0;490,02568;0;0,001407132;0
142;04.09.2020 11:59:38;65,861;0;123,88807;0;125,83449;0;1247,9031;0;2612,1736;0;486,93618;0;0,001416052;0
143;04.09.2020 11:59:39;66,053;0;123,96371;0;125,908;0;1248,617;0;2615,8284;0;483,8765;0;0,001423697;0
144;04.09.2020 11:59:40;66,25;0;124,03935;0;125,98044;0;1249,3415;0;2619,4405;0;480,84983;0;0,001432405;0
145;04.09.2020 11:59:41;66,445;0;124,11499;0;126,05502;0;1250,0448;0;2623,074;0;477,85727;0;0,001440794;0
146;04.09.2020 11:59:42;66,636;0;124,18957;0;126,12746;0;1250,7694;0;2626,6862;0;474,89348;0;0,001448865;0
147;04.09.2020 11:59:43;66,825;0;124,26627;0;126,20097;0;1251,4726;0;2630,2663;0;471,96911;0;0,001456404;0
148;04.09.2020 11:59:44;67,017;0;124,33978;0;126,27235;0;1252,1758;0;2633,8465;0;469,07455;0;0,001465112;0
149;04.09.2020 11:59:45;67,206;0;124,41542;0;126,34373;0;1252,8897;0;2637,4054;0;466,2109;0;0,00147212;0
150;04.09.2020 11:59:46;67,387;0;124,48893;0;126,41191;0;1253,5717;0;2640,9749;0;463,38347;0;0,001479447;0
151;04.09.2020 11:59:47;67,573;0;124,56137;0;126,48222;0;1254,2643;0;2644,4911;0;460,59116;0;0,001488686;0
152;04.09.2020 11:59:48;67,748;0;124,63488;0;126,5536;0;1254,9462;0;2647,9754;0;457,83618;0;0,001497288;0
153;04.09.2020 11:59:49;67,937;0;124,70946;0;126,62072;0;1255,6282;0;2651,4597;0;455,11529;0;0,001504402;0
154;04.09.2020 11:59:50;68,11;0;124,78296;0;126,68996;0;1256,3101;0;2654,9439;0;452,43168;0;0,001513004;0
155;04.09.2020 11:59:51;68,291;0;124,85541;0;126,75708;0;1256,9814;0;2658,3643;0;449,78215;0;0,001520437;0
156;04.09.2020 11:59:52;68,463;0;124,92572;0;126,82207;0;1257,642;0;2661,7953;0;447,17205;0;0,001528189;0
157;04.09.2020 11:59:53;68,632;0;124,99603;0;126,89025;0;1258,3029;0;2665,1943;0;444,58965;0;0,001535941;0
158;04.09.2020 11:59:54;68,805;0;125,06848;0;126,95523;0;1258,9635;0;2668,572;0;442,05413;0;0,001544224;0
159;04.09.2020 11:59:55;68,974;0;125,13666;0;127,01809;0;1259,6029;0;2671,9284;0;439,54949;0;0,001551445;0
160;04.09.2020 11:59:56;69,138;0;125,2091;0;127,08094;0;1260,2528;0;2675,2422;0;437,08321;0;0,001559409;0
161;04.09.2020 11:59:57;69,3;0;125,27515;0;127,14593;0;1260,8708;0;2678,5347;0;434,6489;0;0,001565993;0
162;04.09.2020 11:59:58;69,466;0;125,3444;0;127,20666;0;1261,5208;0;2681,8378;0;432,24654;0;0,00157417;0
163;04.09.2020 11:59:59;69,625;0;125,41365;0;127,26951;0;1262,1282;0;2685,0664;0;429,88678;0;0,001582346;0
164;04.09.2020 12:00:00;69,783;0;125,48077;0;127,33024;0;1262,7249;0;2688,2949;0;427,55794;0;0,001588611;0
165;04.09.2020 12:00:01;69,939;0;125,54575;0;127,38776;0;1263,3535;0;2691,5021;0;425,26851;0;0,001596151;0
166;04.09.2020 12:00:02;70,097;0;125,61287;0;127,44849;0;1263,9822;0;2694,6454;0;423,01104;0;0,001603372;0
167;04.09.2020 12:00:03;70,25;0;125,67892;0;127,50602;0;1264,5682;0;2697,7887;0;420,78447;0;0,001610381;0
168;04.09.2020 12:00:04;70,4;0;125,74178;0;127,56461;0;1265,1649;0;2700,932;0;418,59195;0;0,001617708;0
169;04.09.2020 12:00:05;70,548;0;125,80783;0;127,62107;0;1265,751;0;2704,0221;0;416,43356;0;0,001624291;0
170;04.09.2020 12:00:06;70,695;0;125,87284;0;127,67541;0;1266,3263;0;2707,0695;0;414,3082;0;0,001631725;0
171;04.09.2020 12:00:07;70,845;0;125,93676;0;127,73294;0;1266,9124;0;2710,1488;0;412,21266;0;0,001638627;0
172;04.09.2020 12:00:08;70,987;0;125,99642;0;127,78514;0;1267,4664;0;2713,143;0;410,15015;0;0,001644999;0
173;04.09.2020 12:00:09;71,129;0;126,06034;0;127,84054;0;1268,0312;0;2716,1371;0;408,11639;0;0,00165222;0
174;04.09.2020 12:00:10;71,273;0;126,12;0;127,89487;0;1268,5746;0;2719,1206;0;406,11567;0;0,001658485;0
175;04.09.2020 12:00:11;71,412;0;126,18179;0;127,94814;0;1269,118;0;2722,0508;0;404,14478;0;0,0016656;0
176;04.09.2020 12:00:12;71,546;0;126,24145;0;127,99927;0;1269,6721;0;2724,9703;0;402,20372;0;0,001672077;0
177;04.09.2020 12:00:13;71,682;0;126,30111;0;128,05147;0;1270,2155;0;2727,8475;0;400,29249;0;0,001678342;0
178;04.09.2020 12:00:14;71,815;0;126,36184;0;128,10368;0;1270,7483;0;2730,7031;0;398,41001;0;0,001683864;0
179;04.09.2020 12:00:15;71,946;0;126,41937;0;128,15375;0;1271,3023;0;2733,5588;0;396,55631;0;0,001690661;0
180;04.09.2020 12:00:16;72,08;0;126,47689;0;128,20275;0;1271,8031;0;2736,3717;0;394,73457;0;0,001697138;0
181;04.09.2020 12:00:17;72,207;0;126,53549;0;128,25069;0;1272,3146;0;2739,1315;0;392,93413;0;0,001703297;0
182;04.09.2020 12:00:18;72,333;0;126,59195;0;128,2997;0;1272,826;0;2741,9018;0;391,1646;0;0,0017102;0
