Name:;Daten Ger. INSTR 04.09.2020 11:46:25
Verantwortlich:;Messlaptop
Kommentare:;
Datum der Datenerfassung:;04.09.2020 11:46:25
Messgerät:;34970A;Adresse:;ASRL8::INSTR;Module:;1;Steckplatz1:;34901A
Kanäle gesamt:;7
Kanal;Name;Funktion;Bereich;Auflösung;ErwEinstellungen;Skalieren;Verstärkung;Offset;Bezeichnung;Test;Niedrig;Hoch;Hardware-Alarm
101;Ref;Temp. 4-Draht-RTD;Keine;C;Temp 4-Wire RTD#1#0,016#Auto#0,001#C#0,00385 (DIN)#100;False;1;0;C;Aus;0;1;Alarm 1
102;P1_PT100_4L;4-Draht-Widerstand;Auto;5,5;Four-Wire Ohms#1#0,016#Auto##false;False;1;0;OHM;Aus;0;1;Alarm 1
103;P2_PT100_2L;2-Draht-Widerstand;Auto;5,5;Two-Wire Ohms#1#0,016#Auto#0,001#false;False;1;0;OHM;Aus;0;1;Alarm 1
104;P3_PT1000;2-Draht-Widerstand;Auto;5,5;Two-Wire Ohms#1#0,016#Auto#0,001#false;False;1;0;OHM;Aus;0;1;Alarm 1
105;KTY;2-Draht-Widerstand;Auto;5,5;Two-Wire Ohms#1#0,016#Auto#0,001#false;False;1;0;OHM;Aus;0;1;Alarm 1
106;NTC;2-Draht-Widerstand;Auto;5,5;Two-Wire Ohms#1#0,016#Auto#0,001#false;False;1;0;OHM;Aus;0;1;Alarm 1
107;TE;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;False;1;0;VDC;Aus;0;1;Alarm 1
Scan-Steuerung:;Aktion starten:;Sofort;Aktion stoppen::;Von Benutzer beendet
Scan;Zeit;101 <Ref> (C);Alarm 101;102 <P1_PT100_4L> (OHM);Alarm 102;103 <P2_PT100_2L> (OHM);Alarm 103;104 <P3_PT1000> (OHM);Alarm 104;105 <KTY> (OHM);Alarm 105;106 <NTC> (OHM);Alarm 106;107 <TE> (VDC);Alarm 107
102;04.09.2020 11:48:06;34,419;0;111,93422;0;113,75557;0;1130,2252;0;2074,5293;0;1432,5699;0;0,000138579;0
103;04.09.2020 11:48:07;34,565;0;112,00132;0;113,8099;0;1130,809;0;2077,1718;0;1423,3851;0;0,000144419;0
104;04.09.2020 11:48:08;34,708;0;112,06789;0;113,8653;0;1131,3811;0;2079,7717;0;1414,4027;0;0,000152702;0
105;04.09.2020 11:48:09;34,849;0;112,13233;0;113,92176;0;1131,9457;0;2082,329;0;1405,6015;0;0,000159392;0
106;04.09.2020 11:48:10;34,988;0;112,19699;0;113,9729;0;1132,4997;0;2084,8436;0;1396,9601;0;0,000165976;0
107;04.09.2020 11:48:11;35,123;0;112,25962;0;114,0251;0;1133,0451;0;2087,3583;0;1388,4998;0;0,000172878;0
108;04.09.2020 11:48:12;35,257;0;112,32321;0;114,0773;0;1133,581;0;2089,8196;0;1380,1993;0;0,000179675;0
109;04.09.2020 11:48:13;35,388;0;112,38436;0;114,12737;0;1134,1084;0;2092,2277;0;1372,0907;0;0,000185727;0
110;04.09.2020 11:48:14;35,518;0;112,44604;0;114,17638;0;1134,625;0;2094,6678;0;1364,1312;0;0,000193161;0
111;04.09.2020 11:48:15;35,644;0;112,50569;0;114,22432;0;1135,1343;0;2097,0013;0;1356,3633;0;0,000198895;0
112;04.09.2020 11:48:16;35,769;0;112,56365;0;114,27439;0;1135,6339;0;2099,3349;0;1348,7448;0;0,00020601;0
113;04.09.2020 11:48:17;35,892;0;112,62224;0;114,31807;0;1136,124;0;2101,6577;0;1341,2648;0;0,000212063;0
114;04.09.2020 11:48:18;36,013;0;112,67988;0;114,36494;0;1136,6087;0;2103,9273;0;1333,9766;0;0,000217691;0
115;04.09.2020 11:48:19;36,131;0;112,73538;0;114,40969;0;1137,0785;0;2106,1543;0;1326,8163;0;0,000223531;0
116;04.09.2020 11:48:20;36,245;0;112,79196;0;114,4523;0;1137,543;0;2108,3706;0;1319,8051;0;0,000230327;0
117;04.09.2020 11:48:21;36,359;0;112,84715;0;114,49598;0;1137,999;0;2110,5442;0;1312,9431;0;0,000235849;0
118;04.09.2020 11:48:22;36,471;0;112,9;0;114,53859;0;1138,4486;0;2112,6646;0;1306,2303;0;0,000241902;0
119;04.09.2020 11:48:23;36,58;0;112,95455;0;114,58014;0;1138,8864;0;2114,7957;0;1299,624;0;0,000246575;0
120;04.09.2020 11:48:24;36,688;0;113,00687;0;114,62063;0;1139,3179;0;2116,8628;0;1293,2309;0;0,000253583;0
121;04.09.2020 11:48:25;36,792;0;113,05759;0;114,66111;0;1139,7387;0;2118,9086;0;1286,9443;0;0,000258893;0
122;04.09.2020 11:48:26;36,895;0;113,10842;0;114,69946;0;1140,1553;0;2120,9438;0;1280,7749;0;0,000263671;0
123;04.09.2020 11:48:27;36,995;0;113,15925;0;114,73675;0;1140,5612;0;2122,883;0;1274,7653;0;0,000268981;0
124;04.09.2020 11:48:28;37,094;0;113,20732;0;114,77723;0;1140,9607;0;2124,8649;0;1268,8623;0;0,000274609;0
125;04.09.2020 11:48:29;37,19;0;113,25623;0;114,81026;0;1141,3506;0;2126,7722;0;1263,0871;0;0,000279918;0
126;04.09.2020 11:48:30;37,283;0;113,30334;0;114,84435;0;1141,7352;0;2128,6688;0;1257,4395;0;0,000284909;0
127;04.09.2020 11:48:31;37,376;0;113,35002;0;114,88377;0;1142,1091;0;2130,5228;0;1251,9201;0;0,0002899;0
128;04.09.2020 11:48:32;37,466;0;113,39671;0;114,91679;0;1142,4777;0;2132,3555;0;1246,5179;0;0,000294785;0
129;04.09.2020 11:48:33;37,551;0;113,44094;0;114,94875;0;1142,8421;0;2134,1776;0;1241,2329;0;0,000299245;0
130;04.09.2020 11:48:34;37,638;0;113,4855;0;114,98071;0;1143,1926;0;2135,9357;0;1236,0651;0;0,000304555;0
131;04.09.2020 11:48:35;37,722;0;113,52984;0;115,0148;0;1143,5388;0;2137,6619;0;1231,0251;0;0,000308059;0
132;04.09.2020 11:48:36;37,807;0;113,57259;0;115,04676;0;1143,8776;0;2139,388;0;1226,0811;0;0,000313156;0
133;04.09.2020 11:48:37;37,888;0;113,61449;0;115,07659;0;1144,211;0;2141,0396;0;1221,2543;0;0,000318466;0
134;04.09.2020 11:48:38;37,965;0;113,65639;0;115,10536;0;1144,536;0;2142,7231;0;1216,5233;0;0,000323563;0
135;04.09.2020 11:48:39;38,045;0;113,69775;0;115,13625;0;1144,8545;0;2144,3321;0;1211,9203;0;0,000328023;0
136;04.09.2020 11:48:40;38,121;0;113,73752;0;115,16395;0;1145,1645;0;2145,909;0;1207,4131;0;0,000331846;0
137;04.09.2020 11:48:41;38,195;0;113,77623;0;115,19272;0;1145,4703;0;2147,486;0;1202,9698;0;0,000335775;0
138;04.09.2020 11:48:42;38,269;0;113,81494;0;115,21722;0;1145,7686;0;2149,031;0;1198,6864;0;0,000340235;0
139;04.09.2020 11:48:43;38,339;0;113,85311;0;115,24385;0;1146,0626;0;2150,5334;0;1194,4563;0;0,000344164;0
140;04.09.2020 11:48:44;38,409;0;113,88969;0;115,27262;0;1146,3503;0;2152,0252;0;1190,3327;0;0,000348199;0
141;04.09.2020 11:48:45;38,477;0;113,92617;0;115,29712;0;1146,6283;0;2153,4743;0;1186,2944;0;0,000352234;0
142;04.09.2020 11:48:46;38,544;0;113,96243;0;115,32375;0;1146,9032;0;2154,9127;0;1182,3519;0;0,000356163;0
143;04.09.2020 11:48:47;38,609;0;113,9972;0;115,34827;0;1147,1727;0;2156,3192;0;1178,516;0;0,000360199;0
144;04.09.2020 11:48:48;38,671;0;114,03198;0;115,37064;0;1147,4358;0;2157,6938;0;1174,7547;0;0,000363597;0
145;04.09.2020 11:48:49;38,733;0;114,06622;0;115,39408;0;1147,6905;0;2159,047;0;1171,068;0;0,000366782;0
146;04.09.2020 11:48:50;38,794;0;114,09865;0;115,41645;0;1147,944;0;2160,3576;0;1167,4878;0;0,000370499;0
147;04.09.2020 11:48:51;38,851;0;114,13172;0;115,43776;0;1148,188;0;2161,6682;0;1163,9716;0;0,000374216;0
148;04.09.2020 11:48:52;38,91;0;114,16309;0;115,46119;0;1148,4277;0;2162,9362;0;1160,5299;0;0,000377083;0
149;04.09.2020 11:48:53;38,963;0;114,19446;0;115,4825;0;1148,6631;0;2164,1828;0;1157,1735;0;0,000380906;0
150;04.09.2020 11:48:54;39,02;0;114,22541;0;115,50381;0;1148,8922;0;2165,4188;0;1153,9024;0;0,000383348;0
151;04.09.2020 11:48:55;39,074;0;114,25486;0;115,52298;0;1149,1148;0;2166,6335;0;1150,6737;0;0,000386959;0
152;04.09.2020 11:48:56;39,126;0;114,28496;0;115,54429;0;1149,3364;0;2167,8056;0;1147,5517;0;0,000391312;0
153;04.09.2020 11:48:57;39,177;0;114,31431;0;115,56134;0;1149,5506;0;2168,967;0;1144,483;0;0,000394286;0
154;04.09.2020 11:48:58;39,227;0;114,34228;0;115,58051;0;1149,7604;0;2170,0965;0;1141,5315;0;0,000396516;0
155;04.09.2020 11:48:59;39,276;0;114,37003;0;115,60075;0;1149,9671;0;2171,2046;0;1138,5906;0;0,000399277;0
156;04.09.2020 11:49:00;39,321;0;114,39683;0;115,61673;0;1150,1653;0;2172,2915;0;1135,7563;0;0,000402144;0
157;04.09.2020 11:49:01;39,368;0;114,42362;0;115,63378;0;1150,3613;0;2173,3677;0;1132,954;0;0,000405436;0
158;04.09.2020 11:49:02;39,414;0;114,44957;0;115,65296;0;1150,553;0;2174,4012;0;1130,2369;0;0,000409046;0
159;04.09.2020 11:49:03;39,457;0;114,47531;0;115,66787;0;1150,7373;0;2175,4241;0;1127,5731;0;0,000411595;0
160;04.09.2020 11:49:04;39,499;0;114,50083;0;115,68278;0;1150,9195;0;2176,4151;0;1124,9839;0;0,000413719;0
161;04.09.2020 11:49:05;39,541;0;114,52422;0;115,69983;0;1151,0996;0;2177,4273;0;1122,4586;0;0,000416798;0
162;04.09.2020 11:49:06;39,583;0;114,54942;0;115,71794;0;1151,2732;0;2178,3969;0;1119,9866;0;0,000419453;0
163;04.09.2020 11:49:07;39,62;0;114,57271;0;115,73179;0;1151,4394;0;2179,3133;0;1117,5891;0;0,000421789;0
164;04.09.2020 11:49:08;39,66;0;114,59547;0;115,74564;0;1151,6045;0;2180,2403;0;1115,2023;0;0,000424656;0
165;04.09.2020 11:49:09;39,697;0;114,61886;0;115,75842;0;1151,7665;0;2181,178;0;1112,9115;0;0,000426568;0
166;04.09.2020 11:49:10;39,734;0;114,64024;0;115,77334;0;1151,9231;0;2182,041;0;1110,6525;0;0,000430178;0
167;04.09.2020 11:49:11;39,767;0;114,66182;0;115,78612;0;1152,0776;0;2182,8935;0;1108,4789;0;0,000431877;0
168;04.09.2020 11:49:12;39,802;0;114,68309;0;115,79997;0;1152,2267;0;2183,7672;0;1106,3478;0;0,000434426;0
169;04.09.2020 11:49:13;39,837;0;114,70372;0;115,81276;0;1152,3737;0;2184,5663;0;1104,2381;0;0,000436231;0
170;04.09.2020 11:49:14;39,871;0;114,72339;0;115,82554;0;1152,5154;0;2185,3868;0;1102,2136;0;0,000437824;0
171;04.09.2020 11:49:15;39,903;0;114,74339;0;115,83619;0;1152,656;0;2186,1753;0;1100,221;0;0,000440585;0
172;04.09.2020 11:49:16;39,933;0;114,7638;0;115,84898;0;1152,7913;0;2186,9638;0;1098,2711;0;0,000442815;0
173;04.09.2020 11:49:17;39,964;0;114,78209;0;115,8607;0;1152,9234;0;2187,7309;0;1096,3638;0;0,000444832;0
174;04.09.2020 11:49:18;39,993;0;114,80102;0;115,87242;0;1153,0513;0;2188,4555;0;1094,5311;0;0,000446638;0
175;04.09.2020 11:49:19;40,023;0;114,81963;0;115,88307;0;1153,177;0;2189,1907;0;1092,6984;0;0,000447487;0
176;04.09.2020 11:49:20;40,052;0;114,83675;0;115,89159;0;1153,3016;0;2189,894;0;1090,951;0;0,000450354;0
177;04.09.2020 11:49:21;40,078;0;114,8544;0;115,90331;0;1153,4188;0;2190,6079;0;1089,2674;0;0,000452266;0
178;04.09.2020 11:49:22;40,106;0;114,87067;0;115,91396;0;1153,5339;0;2191,2685;0;1087,5732;0;0,000454708;0
179;04.09.2020 11:49:23;40,131;0;114,88758;0;115,92249;0;1153,649;0;2191,9504;0;1085,9323;0;0,000456832;0
180;04.09.2020 11:49:24;40,158;0;114,90364;0;115,93421;0;1153,7598;0;2192,5897;0;1084,3447;0;0,000458212;0
181;04.09.2020 11:49:25;40,181;0;114,91906;0;115,94379;0;1153,8663;0;2193,2184;0;1082,7784;0;0,000459805;0
182;04.09.2020 11:49:26;40,203;0;114,93458;0;115,95232;0;1153,9718;0;2193,8364;0;1081,276;0;0,000461611;0
183;04.09.2020 11:49:27;40,226;0;114,95011;0;115,95977;0;1154,074;0;2194,4331;0;1079,7842;0;0,000462779;0
184;04.09.2020 11:49:28;40,25;0;114,96446;0;115,9683;0;1154,1752;0;2195,0298;0;1078,3458;0;0,000464372;0
185;04.09.2020 11:49:29;40,272;0;114,97925;0;115,97682;0;1154,269;0;2195,6052;0;1076,9073;0;0,000465964;0
186;04.09.2020 11:49:30;40,292;0;114,99371;0;115,98428;0;1154,3638;0;2196,1699;0;1075,5541;0;0,000468619;0
187;04.09.2020 11:49:31;40,311;0;115,00647;0;115,99067;0;1154,4544;0;2196,7027;0;1074,2115;0;0,000469256;0
188;04.09.2020 11:49:32;40,332;0;115,02019;0;116,00026;0;1154,5471;0;2197,2568;0;1072,9116;0;0,00047;0
189;04.09.2020 11:49:33;40,349;0;115,0338;0;116,00772;0;1154,6344;0;2197,7682;0;1071,6436;0;0,000472973;0
190;04.09.2020 11:49:34;40,369;0;115,04613;0;116,01411;0;1154,7175;0;2198,3116;0;1070,4076;0;0,00047361;0
191;04.09.2020 11:49:35;40,387;0;115,05847;0;116,0205;0;1154,7995;0;2198,8231;0;1069,1929;0;0,000475522;0
192;04.09.2020 11:49:36;40,404;0;115,07123;0;116,02902;0;1154,8816;0;2199,2813;0;1068,0208;0;0,00047669;0
193;04.09.2020 11:49:37;40,422;0;115,08239;0;116,03754;0;1154,9572;0;2199,7714;0;1066,8701;0;0,000477645;0
194;04.09.2020 11:49:38;40,439;0;115,0943;0;116,04394;0;1155,0339;0;2200,2402;0;1065,7406;0;0,000478176;0
195;04.09.2020 11:49:39;40,453;0;115,10611;0;116,0482;0;1155,1064;0;2200,6771;0;1064,6751;0;0,000480725;0
196;04.09.2020 11:49:40;40,47;0;115,11717;0;116,05459;0;1155,1799;0;2201,1353;0;1063,5882;0;0,000481362;0
197;04.09.2020 11:49:41;40,485;0;115,12791;0;116,06098;0;1155,2502;0;2201,5615;0;1062,5653;0;0,000482318;0
198;04.09.2020 11:49:42;40,5;0;115,13758;0;116,06631;0;1155,3152;0;2201,977;0;1061,5424;0;0,000483592;0
199;04.09.2020 11:49:43;40,513;0;115,14832;0;116,07164;0;1155,3834;0;2202,4143;0;1060,5515;0;0,000484972;0
200;04.09.2020 11:49:44;40,526;0;115,15853;0;116,07696;0;1155,4462;0;2202,7979;0;1059,5925;0;0,000486247;0
201;04.09.2020 11:49:45;40,54;0;115,16864;0;116,08122;0;1155,508;0;2203,2028;0;1058,6655;0;0,000487309;0
202;04.09.2020 11:49:46;40,552;0;115,17799;0;116,08549;0;1155,5698;0;2203,5757;0;1057,7598;0;0,000488052;0
203;04.09.2020 11:49:47;40,565;0;115,18703;0;116,09294;0;1155,6284;0;2203,9593;0;1056,8754;0;0,000489008;0
204;04.09.2020 11:49:48;40,577;0;115,19607;0;116,09827;0;1155,6838;0;2204,3216;0;1055,991;0;0,000489326;0
205;04.09.2020 11:49:49;40,59;0;115,205;0;116,1004;0;1155,7392;0;2204,6732;0;1055,1706;0;0,000491769;0
206;04.09.2020 11:49:50;40,6;0;115,21404;0;116,10679;0;1155,7956;0;2205,0035;0;1054,3501;0;0,000492193;0
207;04.09.2020 11:49:51;40,612;0;115,22266;0;116,10999;0;1155,8468;0;2205,3765;0;1053,5723;0;0,000492618;0
208;04.09.2020 11:49:52;40,621;0;115,22999;0;116,11318;0;1155,8979;0;2205,6748;0;1052,7838;0;0,000494423;0
209;04.09.2020 11:49:53;40,631;0;115,23871;0;116,11745;0;1155,9469;0;2205,9945;0;1052,0379;0;0,000493999;0
210;04.09.2020 11:49:54;40,64;0;115,24669;0;116,12277;0;1155,9927;0;2206,3035;0;1051,3027;0;0,000494954;0
211;04.09.2020 11:49:55;40,649;0;115,25424;0;116,12597;0;1156,0407;0;2206,6018;0;1050,5782;0;0,000496229;0
212;04.09.2020 11:49:56;40,658;0;115,26104;0;116,1313;0;1156,0875;0;2206,8895;0;1049,8962;0;0,000497184;0
213;04.09.2020 11:49:57;40,666;0;115,26976;0;116,13343;0;1156,127;0;2207,1879;0;1049,2463;0;0,000497715;0
214;04.09.2020 11:49:58;40,675;0;115,27529;0;116,13662;0;1156,1717;0;2207,4756;0;1048,5748;0;0,000498671;0
215;04.09.2020 11:49:59;40,683;0;115,28221;0;116,13875;0;1156,2133;0;2207,7632;0;1047,9568;0;0,000499521;0
216;04.09.2020 11:50:00;40,692;0;115,28901;0;116,14301;0;1156,2527;0;2207,9977;0;1047,3281;0;0,000500158;0
217;04.09.2020 11:50:01;40,698;0;115,29507;0;116,14621;0;1156,29;0;2208,264;0;1046,7101;0;0,000500689;0
218;04.09.2020 11:50:02;40,705;0;115,30081;0;116,14941;0;1156,3294;0;2208,5198;0;1046,1347;0;0,000501644;0
219;04.09.2020 11:50:03;40,712;0;115,30773;0;116,15047;0;1156,3645;0;2208,7755;0;1045,5487;0;0,000501857;0
220;04.09.2020 11:50:04;40,719;0;115,31336;0;116,1526;0;1156,3997;0;2208,9993;0;1045,0053;0;0,000502813;0
221;04.09.2020 11:50:05;40,727;0;115,32017;0;116,15793;0;1156,4338;0;2209,2443;0;1044,4512;0;0,00050345;0
222;04.09.2020 11:50:06;40,732;0;115,32538;0;116,16006;0;1156,4679;0;2209,4468;0;1043,9184;0;0,00050345;0
223;04.09.2020 11:50:07;40,738;0;115,33027;0;116,16432;0;1156,4988;0;2209,6812;0;1043,4283;0;0,000505043;0
224;04.09.2020 11:50:08;40,746;0;115,33591;0;116,16645;0;1156,5307;0;2209,9156;0;1042,9062;0;0,000504936;0
225;04.09.2020 11:50:09;40,75;0;115,34112;0;116,16645;0;1156,5595;0;2210,0967;0;1042,4267;0;0,000505573;0
226;04.09.2020 11:50:10;40,754;0;115,34569;0;116,17071;0;1156,5915;0;2210,2885;0;1041,9579;0;0,000506423;0
227;04.09.2020 11:50:11;40,76;0;115,35154;0;116,17391;0;1156,6181;0;2210,5123;0;1041,4997;0;0,000506423;0
228;04.09.2020 11:50:12;40,764;0;115,35579;0;116,17497;0;1156,6458;0;2210,7041;0;1041,0522;0;0,000506529;0
229;04.09.2020 11:50:13;40,77;0;115,36111;0;116,17604;0;1156,6714;0;2210,8959;0;1040,6366;0;0,000508016;0
230;04.09.2020 11:50:14;40,773;0;115,36515;0;116,1803;0;1156,6969;0;2211,0557;0;1040,1997;0;0,000508334;0
231;04.09.2020 11:50:15;40,779;0;115,36941;0;116,18137;0;1156,7193;0;2211,2475;0;1039,8055;0;0,000508334;0
232;04.09.2020 11:50:16;40,781;0;115,37323;0;116,1835;0;1156,7438;0;2211,3967;0;1039,4113;0;0,000509184;0
233;04.09.2020 11:50:17;40,787;0;115,3793;0;116,18563;0;1156,7683;0;2211,5885;0;1039,0277;0;0,000509184;0
234;04.09.2020 11:50:18;40,789;0;115,38227;0;116,18669;0;1156,7885;0;2211,7483;0;1038,6547;0;0,000509503;0
235;04.09.2020 11:50:19;40,794;0;115,38525;0;116,18882;0;1156,8109;0;2211,8868;0;1038,2925;0;0,000510564;0
236;04.09.2020 11:50:20;40,798;0;115,38929;0;116,19095;0;1156,8301;0;2212,0573;0;1037,9408;0;0,000511095;0
237;04.09.2020 11:50:21;40,8;0;115,39376;0;116,19095;0;1156,8525;0;2212,1745;0;1037,5999;0;0,000511308;0
238;04.09.2020 11:50:22;40,803;0;115,39663;0;116,19095;0;1156,8695;0;2212,3344;0;1037,2802;0;0,000512263;0
239;04.09.2020 11:50:23;40,806;0;115,40088;0;116,19415;0;1156,8897;0;2212,4942;0;1036,9392;0;0,000512476;0
240;04.09.2020 11:50:24;40,807;0;115,40322;0;116,19522;0;1156,9079;0;2212,6007;0;1036,6302;0;0,000512582;0
241;04.09.2020 11:50:25;40,809;0;115,40726;0;116,19841;0;1156,9249;0;2212,7286;0;1036,3212;0;0,000512901;0
242;04.09.2020 11:50:26;40,814;0;115,41024;0;116,19948;0;1156,9398;0;2212,8565;0;1036,0548;0;0,000513325;0
243;04.09.2020 11:50:27;40,817;0;115,41301;0;116,20054;0;1156,9558;0;2212,9843;0;1035,7565;0;0,000513219;0
244;04.09.2020 11:50:28;40,818;0;115,4163;0;116,20267;0;1156,9739;0;2213,1015;0;1035,4795;0;0,000513644;0
245;04.09.2020 11:50:29;40,822;0;115,41939;0;116,20161;0;1156,9867;0;2213,24;0;1035,2237;0;0,000514175;0
246;04.09.2020 11:50:30;40,824;0;115,42236;0;116,20374;0;1157,0016;0;2213,3679;0;1034,968;0;0,000513963;0
247;04.09.2020 11:50:31;40,825;0;115,42534;0;116,20374;0;1157,0176;0;2213,4638;0;1034,7123;0;0,000514493;0
248;04.09.2020 11:50:32;40,827;0;115,42704;0;116,20587;0;1157,0304;0;2213,5491;0;1034,4672;0;0,000515343;0
249;04.09.2020 11:50:33;40,828;0;115,42991;0;116,20587;0;1157,041;0;2213,6663;0;1034,2328;0;0,000515237;0
250;04.09.2020 11:50:34;40,832;0;115,43374;0;116,208;0;1157,0538;0;2213,7622;0;1034,009;0;0,000515024;0
251;04.09.2020 11:50:35;40,831;0;115,4347;0;116,20907;0;1157,0677;0;2213,8581;0;1033,7853;0;0,000515874;0
252;04.09.2020 11:50:36;40,834;0;115,43799;0;116,208;0;1157,0794;0;2213,954;0;1033,5615;0;0,000516511;0
253;04.09.2020 11:50:37;40,837;0;115,44002;0;116,20907;0;1157,0911;0;2214,0392;0;1033,3591;0;0,000517148;0
254;04.09.2020 11:50:38;40,839;0;115,4415;0;116,2112;0;1157,1007;0;2214,1244;0;1033,1566;0;0,000516299;0
255;04.09.2020 11:50:39;40,837;0;115,44384;0;116,21226;0;1157,1113;0;2214,2097;0;1032,9435;0;0,000516723;0
256;04.09.2020 11:50:40;40,839;0;115,44671;0;116,2112;0;1157,1209;0;2214,2949;0;1032,7624;0;0,000516405;0
257;04.09.2020 11:50:41;40,842;0;115,44842;0;116,21333;0;1157,1305;0;2214,3695;0;1032,5812;0;0,000516299;0
258;04.09.2020 11:50:42;40,842;0;115,45022;0;116,21333;0;1157,1412;0;2214,4547;0;1032,4001;0;0,000517998;0
259;04.09.2020 11:50:43;40,845;0;115,45129;0;116,21333;0;1157,1465;0;2214,5187;0;1032,2509;0;0,000517679;0
260;04.09.2020 11:50:44;40,845;0;115,45373;0;116,21546;0;1157,1561;0;2214,5933;0;1032,0804;0;0,000517467;0
261;04.09.2020 11:50:45;40,847;0;115,45618;0;116,21652;0;1157,1646;0;2214,6785;0;1031,9099;0;0,000517254;0
262;04.09.2020 11:50:46;40,848;0;115,45714;0;116,21546;0;1157,1721;0;2214,7531;0;1031,7501;0;0,00051821;0
263;04.09.2020 11:50:47;40,848;0;115,45905;0;116,21439;0;1157,1806;0;2214,7957;0;1031,6009;0;0,00051821;0
264;04.09.2020 11:50:48;40,85;0;115,46033;0;116,21759;0;1157,188;0;2214,881;0;1031,4624;0;0,000518104;0
265;04.09.2020 11:50:49;40,848;0;115,46203;0;116,21865;0;1157,1944;0;2214,9342;0;1031,3346;0;0,000518741;0
266;04.09.2020 11:50:50;40,851;0;115,46352;0;116,21865;0;1157,203;0;2214,9982;0;1031,1641;0;0,000518635;0
267;04.09.2020 11:50:51;40,85;0;115,465;0;116,21972;0;1157,2083;0;2215,0514;0;1031,0469;0;0,000518529;0
268;04.09.2020 11:50:52;40,852;0;115,46671;0;116,21865;0;1157,2136;0;2215,1154;0;1030,9297;0;0,000518847;0
269;04.09.2020 11:50:53;40,852;0;115,46713;0;116,21972;0;1157,2179;0;2215,158;0;1030,8125;0;0,000519697;0
270;04.09.2020 11:50:54;40,852;0;115,46936;0;116,21972;0;1157,2232;0;2215,2006;0;1030,6739;0;0,000520653;0
271;04.09.2020 11:50:55;40,854;0;115,47085;0;116,21972;0;1157,2296;0;2215,2539;0;1030,5567;0;0,000519378;0
272;04.09.2020 11:50:56;40,855;0;115,4717;0;116,22078;0;1157,2349;0;2215,3285;0;1030,4502;0;0,00051906;0
273;04.09.2020 11:50:57;40,855;0;115,47351;0;116,22078;0;1157,2371;0;2215,3604;0;1030,3543;0;0,000519697;0
274;04.09.2020 11:50:58;40,856;0;115,47426;0;116,22185;0;1157,2434;0;2215,4031;0;1030,2477;0;0,000519909;0
275;04.09.2020 11:50:59;40,855;0;115,47489;0;116,22078;0;1157,2456;0;2215,4457;0;1030,1412;0;0,000520228;0
276;04.09.2020 11:51:00;40,854;0;115,47628;0;116,22078;0;1157,2509;0;2215,4777;0;1030,0559;0;0,000520228;0
277;04.09.2020 11:51:01;40,855;0;115,47723;0;116,22292;0;1157,253;0;2215,5203;0;1029,9387;0;0,000519378;0
278;04.09.2020 11:51:02;40,856;0;115,47883;0;116,22185;0;1157,2562;0;2215,5629;0;1029,8641;0;0,000519909;0
279;04.09.2020 11:51:03;40,855;0;115,47925;0;116,22185;0;1157,2605;0;2215,5842;0;1029,7896;0;0,000519591;0
280;04.09.2020 11:51:04;40,855;0;115,47979;0;116,22185;0;1157,2648;0;2215,6588;0;1029,7043;0;0,000520015;0
281;04.09.2020 11:51:05;40,855;0;115,48149;0;116,22292;0;1157,2658;0;2215,6801;0;1029,6297;0;0,000520228;0
282;04.09.2020 11:51:06;40,857;0;115,48298;0;116,22292;0;1157,269;0;2215,7121;0;1029,5658;0;0,000519909;0
283;04.09.2020 11:51:07;40,857;0;115,48234;0;116,22185;0;1157,2701;0;2215,7334;0;1029,4805;0;0,000520122;0
284;04.09.2020 11:51:08;40,857;0;115,4833;0;116,22292;0;1157,2733;0;2215,776;0;1029,4166;0;0,000521396;0
285;04.09.2020 11:51:09;40,856;0;115,48425;0;116,22185;0;1157,2765;0;2215,7973;0;1029,3633;0;0,000520546;0
286;04.09.2020 11:51:10;40,855;0;115,48468;0;116,22292;0;1157,2754;0;2215,8293;0;1029,2888;0;0,000520653;0
287;04.09.2020 11:51:11;40,855;0;115,48563;0;116,22185;0;1157,2786;0;2215,8506;0;1029,2035;0;0,000520546;0
288;04.09.2020 11:51:12;40,856;0;115,48574;0;116,22292;0;1157,2807;0;2215,8826;0;1029,1609;0;0,000520971;0
289;04.09.2020 11:51:13;40,857;0;115,48649;0;116,22292;0;1157,2818;0;2215,9039;0;1029,1076;0;0,000522139;0
290;04.09.2020 11:51:14;40,856;0;115,48712;0;116,22292;0;1157,285;0;2215,9252;0;1029,0543;0;0,000521396;0
291;04.09.2020 11:51:15;40,855;0;115,48882;0;116,22292;0;1157,285;0;2215,9465;0;1029,0011;0;0,000521077;0
292;04.09.2020 11:51:16;40,853;0;115,48797;0;116,22398;0;1157,2871;0;2215,9891;0;1028,9584;0;0,000520865;0
293;04.09.2020 11:51:17;40,856;0;115,48882;0;116,22292;0;1157,2893;0;2215,9891;0;1028,9052;0;0,000520865;0
294;04.09.2020 11:51:18;40,856;0;115,48893;0;116,22078;0;1157,2903;0;2216,0211;0;1028,8625;0;0,000520865;0
295;04.09.2020 11:51:19;40,855;0;115,49021;0;116,22078;0;1157,2903;0;2216,0317;0;1028,8093;0;0,000521608;0
296;04.09.2020 11:51:20;40,855;0;115,49159;0;116,22292;0;1157,2903;0;2216,053;0;1028,7773;0;0,000521608;0
